GO	term	class	p	p_corr	n_genes	n_study	n_go	study_genes	per	class_label
GO:0030168	platelet activation	biological_process	9.680902668773267e-05	0.0041260252260455176	21	4582	42	['TYRO3', 'RAP2B', 'MAPK14', 'VWF', 'RASA3', 'AXL', 'SRC', 'CD40LG', 'SYK', 'HRG', 'PF4', 'DGKZ', 'PLCG2', 'F2', 'PPIA', 'CTSG', 'ITGB3', 'TREML1', 'IL6', 'GP1BA', 'ITPR3']	0.5	Biological Process
GO:1902533	positive regulation of intracellular signal transduction	biological_process	0.0001044664748379487	0.0043784890553448955	13	4582	22	['TEK', 'ITGAV', 'UBE2N', 'UBE2V1', 'CDH5', 'BMP6', 'PTPN11', 'EFNA1', 'PECAM1', 'PLCG2', 'VWF', 'EPHA4', 'NLGN1']	0.5909090909090909	Biological Process
GO:0051493	regulation of cytoskeleton organization	biological_process	0.0001044664748379487	0.0043784890553448955	13	4582	21	['F11R', 'DIAPH1', 'PAK2', 'S100A8', 'NEXN', 'S100A9', 'TJP1', 'TAOK1', 'PTK2', 'PLXNB1', 'CAPN2', 'MAPK1', 'MAPK3']	0.6190476190476191	Biological Process
GO:0000375	RNA splicing, via transesterification reactions	biological_process	0.0001044664748379487	0.0043784890553448955	13	4582	21	['SNRNP40', 'PRPF8', 'SF3A3', 'TRA2B', 'DDX23', 'SRRM1', 'SMNDC1', 'BCAS2', 'SF3B4', 'LSM1', 'KHSRP', 'TXNL4A', 'SF3B3']	0.6190476190476191	Biological Process
GO:0051893	regulation of focal adhesion assembly	biological_process	0.0001044664748379487	0.0043784890553448955	13	4582	21	['ROCK2', 'RHOA', 'ACTG1', 'MACF1', 'ROCK1', 'PTK2', 'SLK', 'DUSP3', 'SLC9A1', 'LIMCH1', 'CORO1C', 'VCL', 'EFNA5']	0.6190476190476191	Biological Process
GO:0072659	protein localization to plasma membrane	biological_process	0.00011062277280324258	0.004617357967295675	48	4582	130	['ROCK2', 'EZR', 'NHERF2', 'S100A10', 'PRAM1', 'RAB10', 'FLNA', 'PACS1', 'FLOT2', 'JUP', 'HSP90B1', 'NHERF1', 'STXBP1', 'ANK1', 'RAB34', 'F11R', 'PACSIN1', 'BSG', 'EHD4', 'PKP3', 'PDZK1', 'SPTBN1', 'EHD1', 'EHD2', 'GAS6', 'SEC16A', 'SLMAP', 'SCP2', 'LRP6', 'RDX', 'DLG1', 'ROCK1', 'CD81', 'TMED2', 'PRKCI', 'ACTN2', 'TNFRSF1A', 'EPB41L3', 'ATP1B1', 'ATP1B3', 'FLOT1', 'FYB1', 'CDH1', 'SCN3B', 'RAB8A', 'TSPAN33', 'EHD3', 'ARF6']	0.36923076923076925	Biological Process
GO:0007416	synapse assembly	biological_process	0.00011942358350507267	0.004712075687772063	27	4582	60	['PLXNA3', 'SDK2', 'NRCAM', 'NRXN1', 'NRXN2', 'MAPT', 'PLXNC1', 'ACHE', 'PCDHB14', 'DBNL', 'DNM3', 'NLGN1', 'FLRT3', 'PLXND1', 'SLITRK6', 'PLXNB2', 'CDH1', 'CDH2', 'SLITRK1', 'SDK1', 'PLXNA1', 'PLXNA2', 'BDNF', 'PLXNB1', 'PCDHB16', 'PLXNB3', 'ADGRL3']	0.45	Biological Process
GO:0097320	plasma membrane tubulation	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	14	['EHD2', 'PACSIN3', 'SNX9', 'PACSIN1', 'BIN2', 'CAVIN2', 'PACSIN2', 'FNBP1L', 'CHMP4A', 'SNX18']	0.7142857142857143	Biological Process
GO:0051290	protein heterotetramerization	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	14	['CBR4', 'FARSB', 'KRT1', 'NUDT21', 'CPSF6', 'FARSA', 'KRT10', 'HSD17B8', 'CPSF7', 'PKD1']	0.7142857142857143	Biological Process
GO:0019430	removal of superoxide radicals	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	14	['NQO1', 'SOD1', 'APOA4', 'PARK7', 'CCS', 'MB', 'SOD2', 'SOD3', 'PRDX1', 'PRDX2']	0.7142857142857143	Biological Process
GO:0006900	vesicle budding from membrane	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	15	['CHMP4B', 'SNAP91', 'S100A10', 'PICALM', 'ANXA2', 'AP2M1', 'CHMP5', 'FNBP1L', 'CHMP4A', 'CHMP6']	0.6666666666666666	Biological Process
GO:0051258	protein polymerization	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	14	['CHMP4B', 'FGA', 'FGB', 'MAPT', 'CHMP2A', 'CASQ1', 'CHMP4A', 'DNM2', 'FGG', 'GPX4']	0.7142857142857143	Biological Process
GO:0045807	positive regulation of endocytosis	biological_process	0.00011991788600432878	0.004712075687772063	10	4582	14	['DAB2', 'DLL1', 'FLOT1', 'LRP1', 'TFR2', 'CD151', 'SMPD1', 'APOE', 'SNCA', 'GPC3']	0.7142857142857143	Biological Process
GO:0010815	bradykinin catabolic process	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['ECE1', 'ACE', 'CTSH', 'MME', 'IDE', 'XPNPEP1']	1.0	Biological Process
GO:0097490	sympathetic neuron projection extension	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['SEMA3A', 'SEMA3F', 'S100B', 'CLSTN3', 'NRP2', 'NRP1']	1.0	Biological Process
GO:0030388	fructose 1,6-bisphosphate metabolic process	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['ALDOA', 'ALDOB', 'ALDOC', 'PFKL', 'PFKM', 'PFKP']	1.0	Biological Process
GO:2000427	positive regulation of apoptotic cell clearance	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['CD300LF', 'CCL2', 'C2', 'C3', 'C4A', 'C4B']	1.0	Biological Process
GO:0042246	tissue regeneration	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['MDK', 'CPQ', 'GAP43', 'PTN', 'APOA5', 'APOD']	1.0	Biological Process
GO:0010989	negative regulation of low-density lipoprotein particle clearance	biological_process	0.000120822453532617	0.004712075687772063	6	4582	13	['ITGAV', 'ITGB3', 'LDLR', 'APOC3', 'KHSRP', 'PCSK9']	0.46153846153846156	Biological Process
GO:0006942	regulation of striated muscle contraction	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['MYBPH', 'TNNT3', 'ATP2A1', 'MYL2', 'MYL3', 'MYBPC3']	1.0	Biological Process
GO:0006750	glutathione biosynthetic process	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['MGST2', 'GCLC', 'GCLM', 'HAGH', 'GGT1', 'GSS']	1.0	Biological Process
GO:0019262	N-acetylneuraminate catabolic process	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['NPL', 'RENBP', 'GNPDA2', 'GNPDA1', 'NAGK', 'AMDHD2']	1.0	Biological Process
GO:0006574	L-valine catabolic process	biological_process	0.000120822453532617	0.004712075687772063	6	4582	6	['HIBCH', 'ECHS1', 'HIBADH', 'ALDH6A1', 'BCAT1', 'BCAT2']	1.0	Biological Process
GO:0010629	negative regulation of gene expression	biological_process	0.00014221691247924147	0.005525127049818532	60	4582	228	['TGFB1', 'MSR1', 'ROCK2', 'HAVCR2', 'LGMN', 'BMP2', 'TARDBP', 'BMP4', 'MYADM', 'FLOT2', 'SFRP1', 'IGF1', 'SFRP2', 'RACK1', 'NRXN1', 'CILP', 'CELF1', 'PDGFB', 'STC2', 'MAPT', 'INS', 'CD34', 'PARK7', 'ANXA7', 'AGT', 'MIF', 'NTS', 'LRP1', 'PRKAR1A', 'OLFM1', 'DDRGK1', 'CPNE1', 'ROBO1', 'SLC7A5', 'KDR', 'ERP29', 'CLDN5', 'C1QTNF3', 'CHD4', 'CD46', 'CNPY2', 'APOE', 'APP', 'PDCD10', 'PC', 'ADAM10', 'ENG', 'PICALM', 'ATP2B4', 'EMILIN1', 'SNX12', 'NOTCH1', 'NOTCH2', 'DDX3X', 'CRKL', 'STAT3', 'HDAC1', 'DNMT1', 'LGALS9', 'VEGFA']	0.2631578947368421	Biological Process
GO:0051865	protein autoubiquitination	biological_process	0.00014401321246091702	0.005573476854665604	3	4582	65	['STUB1', 'RNF213', 'CUL3']	0.046153846153846156	Biological Process
GO:0046034	ATP metabolic process	biological_process	0.00014810683162725662	0.0056883159934103394	12	4582	19	['ATP1B1', 'HSPA1A', 'NT5E', 'MYH3', 'ENPP1', 'HSPA8', 'MYH6', 'MYH7', 'MYH8', 'ENPP3', 'OLA1', 'ATP1A2']	0.631578947368421	Biological Process
GO:0110076	negative regulation of ferroptosis	biological_process	0.00014810683162725662	0.0056883159934103394	12	4582	19	['NQO1', 'GSTP1', 'ADGRG1', 'SQSTM1', 'CAMK2A', 'ACLY', 'PSAT1', 'SLC25A1', 'ALDH7A1', 'GPX4', 'HMOX1', 'FTH1']	0.631578947368421	Biological Process
GO:1990535	neuron projection maintenance	biological_process	0.0001495948783677775	0.005702105156199701	9	4582	12	['EPHB2', 'MAP1A', 'DCTN1', 'INS', 'KIFBP', 'PRNP', 'INSR', 'ATP1A3', 'APP']	0.75	Biological Process
GO:0032781	positive regulation of ATP-dependent activity	biological_process	0.0001495948783677775	0.005702105156199701	9	4582	12	['DNAJC9', 'TNNT2', 'DNAJB2', 'AHSA1', 'TOR1AIP2', 'TOR1AIP1', 'DNAJB11', 'RGN', 'GABARAPL2']	0.75	Biological Process
GO:0030154	cell differentiation	biological_process	0.0001576262833732278	0.005985650708093888	25	4582	210	['TGFB1', 'JAG2', 'HSPG2', 'PTPN6', 'CAND1', 'ILK', 'CHRDL2', 'FSTL1', 'FSTL3', 'INHA', 'INHBA', 'SRC', 'MXRA8', 'CHRDL1', 'CLIC4', 'AKT1', 'CAV1', 'DLL1', 'FST', 'FYN', 'HCK', 'GSK3A', 'DDX3X', 'STAT3', 'SPINK5']	0.11904761904761904	Biological Process
GO:2000379	positive regulation of reactive oxygen species metabolic process	biological_process	0.00017114536012007925	0.006264445090729287	15	4582	27	['F2', 'AKR1C3', 'GRB2', 'PDGFB', 'PDGFRB', 'ACE2', 'CBR1', 'TGFBR2', 'AKR1C1', 'DCXR', 'THBS1', 'PARK7', 'SIRPA', 'AGT', 'MAPK14']	0.5555555555555556	Biological Process
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	biological_process	0.00017114536012007925	0.006264445090729287	15	4582	27	['CTSD', 'IFI30', 'HLA-DPA1', 'CTSL', 'CTSV', 'HLA-DPB1', 'HLA-DQA1', 'LGMN', 'HLA-DQB1', 'CTSS', 'CTSF', 'HLA-DRA', 'HLA-DRB1', 'B2M', 'DNM2']	0.5555555555555556	Biological Process
GO:0070372	regulation of ERK1 and ERK2 cascade	biological_process	0.00017114536012007925	0.006264445090729287	15	4582	28	['APIP', 'CCN1', 'LYN', 'SYK', 'GSTP1', 'YWHAZ', 'ERBB2', 'BTLA', 'PTPN6', 'RRAS', 'FGFR2', 'CEACAM1', 'TNFRSF14', 'EPHA7', 'FN1']	0.5357142857142857	Biological Process
GO:0038166	angiotensin-activated signaling pathway	biological_process	0.0001730146330626645	0.006264445090729287	8	4582	12	['ACE', 'PLA2G2A', 'CAMK2A', 'AHCYL1', 'AGT', 'CA2', 'CAV1', 'SRC']	0.6666666666666666	Biological Process
GO:0038060	nitric oxide-cGMP-mediated signaling	biological_process	0.0001730146330626645	0.006264445090729287	8	4582	10	['GUCY1A1', 'GUCY1B1', 'ATP2B4', 'INS', 'THBS1', 'CD36', 'AGT', 'APOE']	0.8	Biological Process
GO:0043129	surfactant homeostasis	biological_process	0.0001730146330626645	0.006264445090729287	8	4582	10	['BPIFA1', 'NAPSA', 'CTSH', 'SFTPD', 'ADGRF5', 'RCN3', 'MBL2', 'VEGFA']	0.8	Biological Process
GO:1902966	positive regulation of protein localization to early endosome	biological_process	0.0001730146330626645	0.006264445090729287	8	4582	10	['ROCK2', 'EZR', 'RDX', 'EGF', 'VEGFA', 'MGAT3', 'SORL1', 'MSN']	0.8	Biological Process
GO:0090331	negative regulation of platelet aggregation	biological_process	0.0001730146330626645	0.006264445090729287	8	4582	10	['CD9', 'TMX1', 'PRKCD', 'ALOX12', 'C1QTNF1', 'SERPINE2', 'PRKG1', 'CEACAM1']	0.8	Biological Process
